report_date,table_index,source_url,vessels_arrived,vessels_departed,vessels_at_berth,vessels_at_outer_anchorage,import_full_teus,import_empty_teus,export_full_teus,export_empty_teus,total_import_teus,total_export_teus,total_teus,yard_stock_teus,yard_capacity_teus,yard_occupancy_pct,berth_occupancy_pct,avg_dwell_days,avg_turnaround_hours,gross_moves_per_hour
2025-02-22,1,SYNTHETIC,16,16,11,51,5368.4,382.0,2941.4,1634.2,5750.5,4575.6,10326.1,40687.0,53000,76.8,85.1,4.04,77.8,27.2
2025-02-23,1,SYNTHETIC,12,16,10,21,4949.6,309.9,2979.5,1547.6,5259.5,4527.1,9786.6,38516.0,53000,72.7,89.0,4.86,66.3,29.7
2025-02-24,1,SYNTHETIC,5,11,14,13,5676.4,267.0,2813.8,2037.5,5943.4,4851.2,10794.6,37085.0,53000,70.0,88.3,3.95,62.0,31.8
2025-02-25,1,SYNTHETIC,15,8,13,33,5209.9,168.8,2925.4,1796.3,5378.6,4721.7,10100.3,38816.0,53000,73.2,90.4,5.8,85.7,23.0
2025-02-26,1,SYNTHETIC,8,17,13,32,4764.8,292.6,3090.6,1625.1,5057.5,4715.8,9773.2,33592.0,53000,63.4,75.2,6.21,65.1,31.5
2025-02-27,1,SYNTHETIC,10,13,10,42,4935.4,262.1,2990.9,1765.0,5197.6,4755.9,9953.5,32812.0,53000,61.9,80.3,5.33,67.1,22.3
2025-02-28,1,SYNTHETIC,11,15,17,30,4464.1,257.5,2211.5,1552.7,4721.6,3764.2,8485.8,38111.0,53000,71.9,86.3,5.3,65.9,30.4
2025-03-01,1,SYNTHETIC,14,12,14,36,4948.9,287.1,3396.3,1692.2,5236.0,5088.5,10324.5,38866.0,53000,73.3,83.7,5.56,66.1,23.5
2025-03-02,1,SYNTHETIC,16,9,15,41,5018.4,215.2,2973.8,1480.6,5233.6,4454.4,9688.0,35865.0,53000,67.7,82.4,5.71,68.7,34.7
2025-03-03,1,SYNTHETIC,7,9,14,22,4532.3,334.5,2500.6,1939.2,4866.8,4439.8,9306.6,39206.0,53000,74.0,83.9,4.59,58.0,26.1
2025-03-04,1,SYNTHETIC,19,13,16,7,5204.8,328.3,2929.9,2383.5,5533.1,5313.4,10846.5,32154.0,53000,60.7,85.6,5.02,76.0,29.1
2025-03-05,1,SYNTHETIC,7,13,17,23,5595.7,180.9,3014.0,1854.0,5776.6,4867.9,10644.6,37064.0,53000,69.9,78.2,5.27,76.2,27.3
2025-03-06,1,SYNTHETIC,15,9,12,36,5493.6,269.5,3453.8,1861.4,5763.1,5315.2,11078.3,34843.0,53000,65.7,87.5,6.12,68.1,22.3
2025-03-07,1,SYNTHETIC,19,12,11,36,4719.6,220.8,2581.3,1343.0,4940.4,3924.3,8864.8,39636.0,53000,74.8,82.8,4.8,76.7,27.2
2025-03-08,1,SYNTHETIC,10,10,15,31,4739.0,102.2,3042.3,1518.1,4841.2,4560.4,9401.7,36740.0,53000,69.3,82.5,5.82,45.0,24.9
2025-03-09,1,SYNTHETIC,13,13,16,45,4949.0,326.3,2706.7,1713.9,5275.3,4420.7,9696.0,42287.0,53000,79.8,79.1,3.78,60.9,24.1
2025-03-10,1,SYNTHETIC,11,6,11,21,5004.1,129.4,2912.2,2147.0,5133.5,5059.2,10192.7,35075.0,53000,66.2,86.0,3.08,70.0,28.8
2025-03-11,1,SYNTHETIC,12,15,12,33,5064.1,254.9,2676.4,1673.8,5319.0,4350.2,9669.2,37143.0,53000,70.1,73.9,4.64,76.8,28.8
2025-03-12,1,SYNTHETIC,13,9,12,18,5125.8,183.9,3436.1,1775.4,5309.7,5211.5,10521.3,32547.0,53000,61.4,77.9,4.4,47.4,30.1
2025-03-13,1,SYNTHETIC,12,18,14,33,5184.1,131.7,3237.7,1530.3,5315.8,4768.0,10083.8,34118.0,53000,64.4,83.6,5.98,60.1,36.1
2025-03-14,1,SYNTHETIC,11,6,12,40,4508.3,332.7,2660.0,1426.8,4841.1,4086.8,8927.8,35771.0,53000,67.5,81.8,2.67,61.7,30.0
2025-03-15,1,SYNTHETIC,17,17,12,24,5255.1,151.9,3139.8,1564.1,5407.0,4703.9,10110.9,34065.0,53000,64.3,80.5,3.41,81.0,30.1
2025-03-16,1,SYNTHETIC,14,17,14,28,4837.7,216.3,2629.1,2130.4,5054.0,4759.5,9813.5,32304.0,53000,61.0,82.1,4.19,64.5,25.8
2025-03-17,1,SYNTHETIC,14,13,14,28,5365.0,230.4,3068.3,2303.2,5595.4,5371.4,10966.9,36335.0,53000,68.6,85.0,6.07,81.4,28.9
2025-03-18,1,SYNTHETIC,9,14,15,27,5832.8,272.2,3508.3,1912.7,6105.0,5421.0,11526.0,37887.0,53000,71.5,86.8,4.24,61.9,22.8
2025-03-19,1,SYNTHETIC,8,5,12,18,5240.0,254.3,3348.3,1900.1,5494.3,5248.4,10742.7,37597.0,53000,70.9,83.4,4.77,70.9,32.5
2025-03-20,1,SYNTHETIC,18,8,10,34,5330.2,301.8,2939.7,2317.3,5632.1,5257.0,10889.1,32409.0,53000,61.1,88.1,6.1,64.2,25.2
2025-03-21,1,SYNTHETIC,10,12,13,36,4561.5,110.9,2922.9,1499.0,4672.4,4421.8,9094.3,36766.0,53000,69.4,80.1,4.67,60.6,27.6
2025-03-22,1,SYNTHETIC,14,13,16,23,5642.5,217.1,3015.0,1653.6,5859.6,4668.6,10528.1,36855.0,53000,69.5,90.0,5.32,83.6,24.6
2025-03-23,1,SYNTHETIC,17,18,15,38,5209.0,249.0,3147.1,1589.4,5457.9,4736.5,10194.4,39585.0,53000,74.7,90.3,4.82,69.4,29.6
2025-03-24,1,SYNTHETIC,15,16,12,26,4710.2,299.8,2688.5,1873.4,5010.0,4561.9,9571.9,36031.0,53000,68.0,87.0,4.48,75.8,22.8
2025-03-25,1,SYNTHETIC,12,10,17,13,5814.6,314.6,2832.3,2190.3,6129.2,5022.7,11151.9,41134.0,53000,77.6,79.7,5.5,77.7,25.6
2025-03-26,1,SYNTHETIC,21,14,13,27,5134.1,151.3,2973.1,1770.3,5285.5,4743.4,10028.9,35236.0,53000,66.5,83.3,6.68,65.9,24.2
2025-03-27,1,SYNTHETIC,17,16,15,22,5464.9,131.8,3168.0,1583.5,5596.8,4751.6,10348.3,39194.0,53000,74.0,83.0,4.85,81.0,22.9
2025-03-28,1,SYNTHETIC,14,11,9,26,4021.3,110.7,2737.9,1393.4,4132.0,4131.3,8263.3,35177.0,53000,66.4,94.7,3.42,82.1,32.2
2025-03-29,1,SYNTHETIC,11,6,10,22,4767.7,178.1,3072.0,1763.9,4945.8,4835.9,9781.7,37033.0,53000,69.9,89.1,3.09,71.4,31.2
2025-03-30,1,SYNTHETIC,7,10,12,46,5505.7,173.7,3362.4,1832.1,5679.4,5194.4,10873.8,36533.0,53000,68.9,75.8,5.93,78.4,26.7
2025-03-31,1,SYNTHETIC,11,14,16,17,4746.1,122.7,2773.9,1628.6,4868.7,4402.5,9271.2,32829.0,53000,61.9,87.6,2.77,67.8,26.3
2025-04-01,1,SYNTHETIC,11,11,12,26,5041.8,121.6,3256.6,1493.1,5163.5,4749.8,9913.2,33630.0,53000,63.5,80.8,4.12,53.9,30.7
2025-04-02,1,SYNTHETIC,9,13,11,47,5249.6,375.4,3077.7,1597.9,5625.0,4675.6,10300.5,35968.0,53000,67.9,84.7,6.2,74.3,27.0
2025-04-03,1,SYNTHETIC,18,9,17,36,4736.9,176.6,3156.3,1645.4,4913.5,4801.7,9715.2,35971.0,53000,67.9,82.2,6.15,59.1,27.1
2025-04-04,1,SYNTHETIC,7,10,17,15,4404.7,243.6,2418.2,1372.2,4648.3,3790.4,8438.7,34241.0,53000,64.6,93.6,4.81,92.8,25.2
2025-04-05,1,SYNTHETIC,11,17,11,20,5259.8,305.9,3344.6,1789.4,5565.7,5133.9,10699.6,38138.0,53000,72.0,78.6,5.3,83.0,30.8
2025-04-06,1,SYNTHETIC,16,13,13,39,5471.6,161.5,3278.3,1557.1,5633.1,4835.4,10468.5,38266.0,53000,72.2,85.3,5.39,66.2,28.5
2025-04-07,1,SYNTHETIC,12,18,12,35,4700.4,157.8,2705.0,1660.4,4858.2,4365.4,9223.5,38433.0,53000,72.5,79.8,3.81,63.6,25.4
2025-04-08,1,SYNTHETIC,11,9,14,44,4960.1,200.4,2871.1,2159.0,5160.5,5030.1,10190.6,37849.0,53000,71.4,75.8,6.0,75.8,22.0
2025-04-09,1,SYNTHETIC,20,15,12,43,4836.0,279.7,3238.8,1809.7,5115.6,5048.5,10164.2,33571.0,53000,63.3,90.3,4.45,84.6,32.5
2025-04-10,1,SYNTHETIC,11,14,14,31,5310.0,350.7,2802.4,1845.7,5660.7,4648.1,10308.8,34391.0,53000,64.9,79.7,4.82,59.5,28.5
2025-04-11,1,SYNTHETIC,12,10,12,31,4130.8,99.0,2257.5,1273.3,4229.8,3530.8,7760.6,34116.0,53000,64.4,75.7,3.66,75.9,31.0
2025-04-12,1,SYNTHETIC,12,19,11,32,5312.3,291.1,3143.5,1809.6,5603.4,4953.2,10556.5,36290.0,53000,68.5,76.1,2.96,73.6,25.6
2025-04-13,1,SYNTHETIC,16,10,16,56,5313.0,306.6,2800.6,1845.3,5619.6,4646.0,10265.6,32208.0,53000,60.8,79.0,5.95,86.1,25.3
2025-04-14,1,SYNTHETIC,8,10,11,26,5719.6,139.4,3258.0,1572.2,5859.0,4830.2,10689.3,34021.0,53000,64.2,82.7,4.84,58.8,28.3
2025-04-15,1,SYNTHETIC,11,12,15,34,5199.4,174.1,3196.9,1681.9,5373.5,4878.8,10252.3,31822.0,53000,60.0,82.5,2.45,71.1,34.2
2025-04-16,1,SYNTHETIC,15,8,13,33,5597.8,186.2,3133.8,1815.5,5784.0,4949.4,10733.4,36739.0,53000,69.3,92.2,4.96,88.0,20.3
2025-04-17,1,SYNTHETIC,15,18,12,43,5345.7,219.1,3029.7,1542.9,5564.8,4572.6,10137.3,38047.0,53000,71.8,75.6,5.24,63.5,28.1
2025-04-18,1,SYNTHETIC,13,14,12,24,4605.0,145.3,2732.0,1748.2,4750.3,4480.2,9230.5,36640.0,53000,69.1,79.7,3.33,72.6,34.5
2025-04-19,1,SYNTHETIC,13,11,14,9,5120.7,315.0,3105.7,1351.5,5435.7,4457.2,9892.8,36904.0,53000,69.6,78.8,3.39,66.3,28.0
2025-04-20,1,SYNTHETIC,9,16,10,18,5286.8,139.3,2528.1,1994.1,5426.1,4522.2,9948.3,33718.0,53000,63.6,76.3,4.89,88.1,28.2
2025-04-21,1,SYNTHETIC,16,9,15,32,5346.5,383.0,3304.8,1947.4,5729.4,5252.2,10981.6,37382.0,53000,70.5,81.2,4.04,45.8,27.1
2025-04-22,1,SYNTHETIC,14,15,12,43,5309.4,191.4,2950.1,2269.2,5500.7,5219.3,10720.0,34947.0,53000,65.9,85.4,3.82,74.4,22.9
2025-04-23,1,SYNTHETIC,9,8,12,32,5444.9,345.0,2816.7,2033.1,5789.9,4849.8,10639.7,37317.0,53000,70.4,89.1,3.69,71.8,26.0
2025-04-24,1,SYNTHETIC,16,13,15,38,5312.8,277.9,3154.8,1407.8,5590.8,4562.7,10153.4,34607.0,53000,65.3,85.9,4.98,76.1,30.3
2025-04-25,1,SYNTHETIC,11,18,12,22,4413.6,190.6,2961.5,1538.0,4604.2,4499.5,9103.7,34347.0,53000,64.8,82.9,1.78,70.5,24.8
2025-04-26,1,SYNTHETIC,16,19,15,19,5174.9,317.5,2759.6,1591.0,5492.4,4350.6,9843.0,33740.0,53000,63.7,77.2,6.37,60.4,27.6
2025-04-27,1,SYNTHETIC,10,14,15,24,5002.4,314.5,2616.9,2139.5,5316.9,4756.4,10073.3,38472.0,53000,72.6,84.8,3.9,66.3,25.2
2025-04-28,1,SYNTHETIC,15,13,13,22,5467.3,119.7,3175.0,1915.8,5587.1,5090.9,10677.9,34791.0,53000,65.6,79.9,4.22,64.5,30.0
2025-04-29,1,SYNTHETIC,6,13,10,2,4861.3,297.5,2604.7,1995.0,5158.9,4599.6,9758.5,33891.0,53000,63.9,72.0,3.58,81.4,28.7
2025-04-30,1,SYNTHETIC,12,13,13,34,5805.6,332.9,3302.1,1553.2,6138.5,4855.3,10993.7,39606.0,53000,74.7,76.7,6.15,59.7,32.5
2025-05-01,1,SYNTHETIC,9,14,16,20,4446.3,241.4,2758.5,1703.3,4687.7,4461.8,9149.5,37918.0,53000,71.5,79.9,5.27,69.4,23.6
2025-05-02,1,SYNTHETIC,15,11,16,27,4640.0,229.7,2351.7,1610.7,4869.7,3962.5,8832.2,37074.0,53000,70.0,74.5,4.94,56.2,27.7
2025-05-03,1,SYNTHETIC,9,9,16,37,5022.3,234.7,3201.2,1403.8,5257.0,4605.0,9861.9,37709.0,53000,71.1,95.6,5.98,89.7,30.9
2025-05-04,1,SYNTHETIC,15,12,12,34,5166.0,333.6,3706.3,1650.1,5499.7,5356.5,10856.1,36358.0,53000,68.6,78.6,4.3,89.0,27.5
2025-05-05,1,SYNTHETIC,10,11,11,33,4979.9,302.0,3127.3,1940.4,5281.9,5067.7,10349.6,34388.0,53000,64.9,68.9,4.13,59.1,31.9
2025-05-06,1,SYNTHETIC,15,10,14,45,5008.5,359.3,2774.5,1914.0,5367.9,4688.5,10056.4,37504.0,53000,70.8,84.8,3.14,68.2,23.5
2025-05-07,1,SYNTHETIC,15,9,13,22,4918.4,221.5,2588.0,1978.0,5139.9,4566.0,9705.9,32754.0,53000,61.8,90.6,2.84,83.8,23.0
2025-05-08,1,SYNTHETIC,7,20,14,30,4643.4,151.1,2655.1,1860.8,4794.5,4515.9,9310.4,36536.0,53000,68.9,88.9,4.91,72.6,28.1
2025-05-09,1,SYNTHETIC,8,17,12,33,3765.5,249.1,2014.6,1203.7,4014.6,3218.3,7233.0,36046.0,53000,68.0,89.1,5.93,67.3,28.8
2025-05-10,1,SYNTHETIC,7,12,11,20,4711.4,280.2,2517.3,1925.0,4991.6,4442.3,9433.9,36358.0,53000,68.6,76.2,5.83,58.4,28.2
2025-05-11,1,SYNTHETIC,14,5,14,20,4948.4,318.4,3019.3,1465.9,5266.8,4485.2,9751.9,37449.0,53000,70.7,80.4,5.5,60.7,30.4
2025-05-12,1,SYNTHETIC,9,16,16,27,4705.2,333.5,3062.0,1423.5,5038.8,4485.5,9524.2,36423.0,53000,68.7,80.9,3.88,74.8,22.7
2025-05-13,1,SYNTHETIC,13,11,15,39,4768.9,321.6,3391.5,1497.5,5090.5,4889.0,9979.5,37863.0,53000,71.4,83.4,5.46,78.6,29.6
2025-05-14,1,SYNTHETIC,12,11,15,36,4909.3,162.6,3330.2,1458.3,5071.8,4788.5,9860.3,39676.0,53000,74.9,80.0,7.11,71.6,28.1
2025-05-15,1,SYNTHETIC,17,6,11,61,5390.9,339.4,2626.4,2100.0,5730.3,4726.4,10456.7,35095.0,53000,66.2,78.8,2.28,66.8,30.2
2025-05-16,1,SYNTHETIC,13,12,11,29,4492.4,99.4,2602.8,1713.8,4591.8,4316.5,8908.3,39404.0,53000,74.3,76.5,5.34,74.6,31.9
2025-05-17,1,SYNTHETIC,9,12,10,34,4512.9,329.3,3278.8,1556.8,4842.3,4835.5,9677.8,38831.0,53000,73.3,80.9,5.7,46.6,25.3
2025-05-18,1,SYNTHETIC,15,14,13,32,5158.1,384.4,3049.9,1509.1,5542.5,4559.0,10101.5,37592.0,53000,70.9,91.8,5.8,78.9,25.9
2025-05-19,1,SYNTHETIC,8,10,15,39,5159.4,309.4,3150.3,1477.9,5468.9,4628.2,10097.0,35114.0,53000,66.3,92.7,5.7,71.6,22.1
2025-05-20,1,SYNTHETIC,10,14,14,18,4959.9,175.7,2856.9,1601.2,5135.6,4458.1,9593.7,41023.0,53000,77.4,78.4,3.78,68.4,27.3
2025-05-21,1,SYNTHETIC,18,10,14,19,4775.6,213.4,2729.0,2163.2,4989.0,4892.2,9881.2,36957.0,53000,69.7,84.3,7.07,94.6,23.6
2025-05-22,1,SYNTHETIC,19,13,13,16,4834.4,100.0,2833.0,1613.8,4934.4,4446.7,9381.2,33049.0,53000,62.4,86.7,5.31,98.0,23.8
2025-05-23,1,SYNTHETIC,13,12,16,38,4245.7,107.9,1952.8,1543.1,4353.6,3495.9,7849.5,35903.0,53000,67.7,92.4,2.7,80.4,21.8
2025-05-24,1,SYNTHETIC,15,8,11,39,5109.7,159.1,3143.9,1555.7,5268.8,4699.6,9968.3,37090.0,53000,70.0,85.9,3.76,74.8,20.2
2025-05-25,1,SYNTHETIC,10,6,15,33,5093.3,194.0,2805.4,2231.0,5287.4,5036.4,10323.8,40066.0,53000,75.6,85.5,2.16,63.4,25.2
2025-05-26,1,SYNTHETIC,16,12,13,24,4738.1,155.6,2275.8,1768.3,4893.6,4044.1,8937.7,37002.0,53000,69.8,85.9,4.89,84.5,30.0
2025-05-27,1,SYNTHETIC,15,12,14,26,5702.2,400.4,3037.6,2315.5,6102.7,5353.2,11455.8,34387.0,53000,64.9,88.1,5.46,75.5,33.1
2025-05-28,1,SYNTHETIC,17,11,12,31,5001.5,340.4,2409.3,1896.6,5341.9,4305.9,9647.7,38257.0,53000,72.2,83.6,5.58,79.1,21.9
2025-05-29,1,SYNTHETIC,17,9,17,31,4851.8,322.0,2824.3,1864.8,5173.8,4689.1,9862.9,37837.0,53000,71.4,86.8,6.84,71.9,24.7
2025-05-30,1,SYNTHETIC,8,12,10,16,4400.8,293.8,2832.0,1221.0,4694.6,4053.0,8747.6,33206.0,53000,62.7,81.8,4.57,77.5,28.4
2025-05-31,1,SYNTHETIC,16,13,13,33,4817.1,209.5,2635.7,2072.8,5026.6,4708.5,9735.1,35885.0,53000,67.7,83.7,5.24,69.6,29.9
2025-06-01,1,SYNTHETIC,17,14,15,3,4515.8,338.0,2352.9,1602.1,4853.8,3955.0,8808.8,37999.0,53000,71.7,85.0,5.69,60.3,22.5
2025-06-02,1,SYNTHETIC,15,15,12,27,4856.1,309.1,2625.0,1653.1,5165.2,4278.1,9443.3,37877.0,53000,71.5,83.3,4.66,75.1,26.1
2025-06-03,1,SYNTHETIC,18,13,16,33,5783.7,415.3,3397.3,1828.2,6198.9,5225.6,11424.5,34014.0,53000,64.2,78.7,6.43,80.0,26.9
2025-06-04,1,SYNTHETIC,11,8,14,46,5096.9,174.5,3237.8,1834.1,5271.4,5071.9,10343.3,39506.0,53000,74.5,94.9,6.1,69.1,25.1
2025-06-05,1,SYNTHETIC,12,13,16,47,5082.7,106.1,2834.8,1397.8,5188.8,4232.6,9421.4,32986.0,53000,62.2,77.1,3.17,81.7,27.5
2025-06-06,1,SYNTHETIC,12,11,10,38,4352.4,163.1,2549.2,1869.2,4515.5,4418.5,8934.0,40264.0,53000,76.0,74.1,3.99,59.6,31.4
2025-06-07,1,SYNTHETIC,13,15,15,29,5056.6,355.5,2990.6,1759.9,5412.1,4750.5,10162.5,30486.0,53000,57.5,78.9,1.93,91.6,23.9
2025-06-08,1,SYNTHETIC,13,12,11,32,4836.0,249.7,2770.7,2019.9,5085.7,4790.7,9876.4,38709.0,53000,73.0,78.1,6.52,69.9,26.1
2025-06-09,1,SYNTHETIC,16,10,12,20,4829.5,131.5,2943.6,1295.2,4961.1,4238.8,9199.8,34716.0,53000,65.5,88.6,5.44,71.0,29.0
2025-06-10,1,SYNTHETIC,16,11,12,33,4899.6,189.5,2807.9,1359.1,5089.0,4167.1,9256.1,32897.0,53000,62.1,76.0,4.03,73.1,30.2
2025-06-11,1,SYNTHETIC,10,14,15,35,4403.0,226.3,2588.3,1900.3,4629.3,4488.6,9118.0,38979.0,53000,73.5,76.6,4.93,61.2,22.0
2025-06-12,1,SYNTHETIC,13,10,14,18,4653.2,297.9,2818.9,1955.5,4951.1,4774.4,9725.5,37184.0,53000,70.2,76.9,6.15,77.0,28.4
2025-06-13,1,SYNTHETIC,12,16,11,45,4293.5,180.1,2413.2,1740.4,4473.6,4153.6,8627.2,33289.0,53000,62.8,78.7,5.43,63.6,29.3
2025-06-14,1,SYNTHETIC,8,10,11,18,4875.3,167.5,2452.9,1724.4,5042.8,4177.4,9220.1,32170.0,53000,60.7,92.3,2.83,78.6,26.0
2025-06-15,1,SYNTHETIC,6,12,15,41,4934.9,289.7,2646.5,2159.3,5224.6,4805.9,10030.4,32083.0,53000,60.5,89.5,2.39,76.8,24.6
2025-06-16,1,SYNTHETIC,10,14,16,27,4764.0,315.7,2451.8,1988.1,5079.7,4440.0,9519.7,34604.0,53000,65.3,80.4,4.5,73.8,26.6
2025-06-17,1,SYNTHETIC,10,9,14,25,5137.7,123.6,3190.1,1734.7,5261.4,4924.8,10186.2,35640.0,53000,67.2,82.7,4.69,61.4,27.0
2025-06-18,1,SYNTHETIC,15,11,12,41,5424.6,383.2,2652.1,2033.6,5807.8,4685.7,10493.5,42163.0,53000,79.6,87.2,4.68,74.0,22.7
2025-06-19,1,SYNTHETIC,19,8,10,29,5069.1,334.1,2873.5,1864.6,5403.2,4738.1,10141.3,32960.0,53000,62.2,91.2,5.68,70.6,30.4
2025-06-20,1,SYNTHETIC,18,15,20,34,4368.9,258.6,2161.7,1715.9,4627.5,3877.6,8505.2,39212.0,53000,74.0,87.2,5.81,73.2,25.2
2025-06-21,1,SYNTHETIC,12,15,14,39,4318.7,229.4,2753.6,1525.9,4548.1,4279.5,8827.6,36358.0,53000,68.6,77.6,4.93,66.7,28.4
2025-06-22,1,SYNTHETIC,19,8,12,21,4800.3,256.2,2908.5,1540.2,5056.5,4448.6,9505.1,33997.0,53000,64.1,85.9,2.81,73.1,25.3
2025-06-23,1,SYNTHETIC,14,13,15,33,5254.6,240.4,3277.6,1660.5,5495.0,4938.0,10433.1,34849.0,53000,65.8,83.7,2.94,68.3,29.7
2025-06-24,1,SYNTHETIC,12,11,13,19,4940.7,125.6,3049.2,1832.1,5066.3,4881.3,9947.6,37485.0,53000,70.7,96.7,2.58,73.6,28.4
2025-06-25,1,SYNTHETIC,16,13,10,47,4412.0,100.5,2424.6,1312.0,4512.5,3736.6,8249.1,35040.0,53000,66.1,86.8,4.32,73.9,29.7
2025-06-26,1,SYNTHETIC,8,11,15,28,4758.4,220.3,2416.9,1708.7,4978.7,4125.5,9104.3,37166.0,53000,70.1,80.0,3.94,66.2,27.3
2025-06-27,1,SYNTHETIC,8,8,13,14,3920.0,138.7,2339.9,1255.8,4058.8,3595.7,7654.5,35873.0,53000,67.7,82.8,3.32,77.1,27.1
2025-06-28,1,SYNTHETIC,11,10,13,27,4151.5,91.0,2394.2,1533.1,4242.6,3927.3,8169.9,36291.0,53000,68.5,72.4,5.1,63.5,25.1
2025-06-29,1,SYNTHETIC,19,15,16,24,4336.2,160.3,2837.4,1221.7,4496.5,4059.1,8555.6,32053.0,53000,60.5,91.6,4.89,70.9,24.7
2025-06-30,1,SYNTHETIC,12,11,14,15,4899.9,311.5,3023.4,2029.0,5211.4,5052.4,10263.7,37998.0,53000,71.7,81.6,5.51,77.1,32.6
2025-07-01,1,SYNTHETIC,15,11,13,32,5211.1,212.7,2773.3,1743.6,5423.8,4516.9,9940.6,35520.0,53000,67.0,86.7,3.42,65.7,31.5
2025-07-02,1,SYNTHETIC,13,18,11,31,4839.4,213.6,2621.2,2077.6,5053.1,4698.8,9751.8,37726.0,53000,71.2,85.0,3.05,75.4,25.3
2025-07-03,1,SYNTHETIC,15,16,11,23,4914.1,253.0,2690.8,1386.5,5167.1,4077.3,9244.5,34472.0,53000,65.0,81.5,2.29,75.4,28.7
2025-07-04,1,SYNTHETIC,17,16,12,25,4107.2,124.9,2323.3,1752.5,4232.1,4075.8,8307.9,35714.0,53000,67.4,73.0,4.36,55.8,30.3
2025-07-05,1,SYNTHETIC,14,15,14,26,5110.2,279.5,2691.3,1803.2,5389.7,4494.5,9884.2,39182.0,53000,73.9,78.6,3.47,59.0,28.9
2025-07-06,1,SYNTHETIC,10,7,11,23,4495.6,127.6,2411.9,1871.2,4623.2,4283.1,8906.2,31833.0,53000,60.1,85.3,6.35,88.4,28.8
2025-07-07,1,SYNTHETIC,6,10,14,38,4432.7,222.2,2564.4,1614.0,4655.0,4178.4,8833.4,35974.0,53000,67.9,79.6,3.51,75.7,30.8
2025-07-08,1,SYNTHETIC,15,14,15,7,4712.9,286.3,2803.1,1626.3,4999.2,4429.4,9428.7,36325.0,53000,68.5,85.5,5.11,66.1,25.9
2025-07-09,1,SYNTHETIC,18,11,11,20,5069.9,193.8,2712.9,1702.4,5263.7,4415.3,9679.0,37824.0,53000,71.4,82.9,5.4,63.0,30.3
2025-07-10,1,SYNTHETIC,14,6,17,29,4505.9,186.2,2412.6,1938.5,4692.1,4351.2,9043.3,32458.0,53000,61.2,78.4,2.56,74.4,21.9
2025-07-11,1,SYNTHETIC,16,22,14,29,3937.8,262.4,2304.1,1188.5,4200.2,3492.6,7692.7,34284.0,53000,64.7,81.9,5.98,79.0,29.5
2025-07-12,1,SYNTHETIC,5,8,11,29,4545.2,164.8,2966.5,1606.3,4710.0,4572.8,9282.9,35549.0,53000,67.1,88.8,6.05,75.3,26.6
2025-07-13,1,SYNTHETIC,13,15,12,12,5504.0,126.8,3127.8,1376.9,5630.8,4504.7,10135.5,35673.0,53000,67.3,84.9,4.05,76.8,24.7
2025-07-14,1,SYNTHETIC,13,11,11,25,4180.0,151.1,2940.2,1323.6,4331.1,4263.9,8595.0,41566.0,53000,78.4,78.4,2.89,87.7,24.3
2025-07-15,1,SYNTHETIC,14,12,14,45,4753.6,144.5,3300.1,1485.9,4898.1,4786.0,9684.1,40012.0,53000,75.5,84.3,4.87,71.3,28.2
2025-07-16,1,SYNTHETIC,11,15,12,37,4498.4,296.0,2648.8,1943.3,4794.4,4592.1,9386.6,39720.0,53000,74.9,76.8,5.16,82.0,25.3
2025-07-17,1,SYNTHETIC,18,17,14,23,4599.7,105.9,2450.1,1550.2,4705.6,4000.2,8705.8,36288.0,53000,68.5,76.6,5.89,70.7,27.4
2025-07-18,1,SYNTHETIC,9,10,11,25,3781.4,167.2,1950.8,1384.5,3948.6,3335.3,7283.9,35766.0,53000,67.5,81.3,5.08,65.9,29.6
2025-07-19,1,SYNTHETIC,10,15,14,23,4514.6,169.2,2980.9,1611.4,4683.8,4592.3,9276.1,39218.0,53000,74.0,81.2,5.15,54.1,29.9
2025-07-20,1,SYNTHETIC,13,18,13,29,4874.8,121.9,2611.7,1898.5,4996.8,4510.2,9507.0,33148.0,53000,62.5,85.0,4.15,65.7,26.0
2025-07-21,1,SYNTHETIC,10,17,14,31,4252.1,261.6,2974.5,1332.0,4513.7,4306.5,8820.2,33005.0,53000,62.3,80.7,3.68,68.3,28.0
2025-07-22,1,SYNTHETIC,18,11,12,21,4177.1,251.4,2933.8,1455.4,4428.5,4389.2,8817.8,44347.0,53000,83.7,75.7,5.67,58.0,25.8
2025-07-23,1,SYNTHETIC,16,12,12,28,4267.9,176.7,2279.1,1463.6,4444.5,3742.7,8187.2,34701.0,53000,65.5,82.6,4.41,78.0,27.1
2025-07-24,1,SYNTHETIC,16,9,11,26,4650.4,179.0,2617.0,1187.0,4829.4,3803.9,8633.4,34403.0,53000,64.9,83.9,3.24,82.2,28.5
2025-07-25,1,SYNTHETIC,12,7,12,23,3626.3,250.6,2575.7,1258.3,3876.9,3833.9,7710.8,37327.0,53000,70.4,88.6,6.29,54.8,25.8
2025-07-26,1,SYNTHETIC,14,10,11,31,4522.0,112.4,2783.6,1410.9,4634.4,4194.5,8828.9,32879.0,53000,62.0,77.3,2.61,78.6,31.9
2025-07-27,1,SYNTHETIC,14,11,13,22,4261.1,101.1,2593.6,1278.7,4362.3,3872.3,8234.6,34858.0,53000,65.8,86.3,5.44,62.1,29.4
2025-07-28,1,SYNTHETIC,13,9,14,29,4404.7,302.6,2968.0,1533.5,4707.3,4501.6,9208.9,39689.0,53000,74.9,81.9,5.72,79.0,22.8
